,data_name,data_source,full_validation_dataset,training_set_ratio,validation_set_ratio,test_set_ratio,tissue,cell_count,species,health_status,is_perturbed,perturbation_type,perturbation_count,has_temporal_info,sampling_point_count,temporal_value,temporal_unit,storage_path,data_type,sequencing_technology
103,KRAS.Q22H.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,1623,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
104,TP53.H193L.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,1680,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
105,sciPlex3_A549.Tazemetostat_1uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,6408,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
106,sciPlex3_A549.Fasudil-HA-1077-HCl_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,6474,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
107,sciPlex3_A549.Tucidinostat_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,6403,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
108,TP53.V173L.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,1583,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
109,sciPlex3_A549.PFI-1_0.1uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,6472,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
110,KRAS.A59T.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,1565,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
111,sciPlex3_A549.Azacitidine_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,6452,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
112,TP53.P278L.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,1745,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
113,sciPlex3_A549.Fasudil-HA-1077-HCl_10uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,6425,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
114,sciPlex3_A549.Decitabine_0.1uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,6429,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
115,KRAS.C118S.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,1750,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
116,TP53.C135Y.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,1122,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
117,sciPlex3_A549.BMS-911543_10uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,6450,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
118,sciPlex3_A549.ZM-447439_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,6427,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
119,TP53.E286K.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,2661,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
120,sciPlex3_A549.G007-LK_1uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,6534,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
121,sciPlex2.SAHA_5uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,1033,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
122,sciPlex3_A549.SRT3025-HCl_10uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,6437,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
123,sciPlex2.Dexamethasone_1uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,1545,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
124,sciPlex3_A549.SRT3025-HCl_0.1uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,6458,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
125,KRAS.G13E.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,1331,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
126,sciPlex3_A549.PFI-1_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,6469,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
127,sciPlex3_A549.Pracinostat_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,6369,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
128,sciPlex2.SAHA_10uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,1043,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
129,KRAS.Q22K.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,1477,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
130,KRAS.K179R.link.h5ad,PerturBase,1,0.0,0.0,1.0,A549,2096,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
131,sciPlex3_MCF7.AG-490_0.1uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8280,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
132,sciPlex3_MCF7.UNC0631_10uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8288,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
133,sciPlex3_MCF7.Ofloxacin_10uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8317,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
134,sciPlex3_MCF7.Selisistat_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8271,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
135,sciPlex3_MCF7.ENMD-2076-L-_-Tartaric-acid_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8285,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
136,sciPlex3_MCF7.Tofacitinib-CP-690550-Citrate_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8372,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
137,sciPlex3_MCF7.XAV-939_0.1uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8303,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
138,sciPlex3_MCF7.PJ34_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8360,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
139,sciPlex3_MCF7.CEP-33779_10uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8395,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
140,sciPlex3_MCF7.Tacedinaline_10uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8289,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
141,sciPlex3_MCF7.CUDC-907_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8269,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
142,sciPlex4_MCF7.Pracinostat_1uM_ACLY.inhibitor_0.25uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,27941,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
143,sciPlex3_MCF7.MK-5108_0.1uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8274,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
144,sciPlex3_MCF7.PFI-1_10uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8278,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
145,sciPlex3_MCF7.A-366_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8276,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
146,sciPlex3_MCF7.Sorafenib-Tosylate_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8276,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
147,sciPlex3_MCF7.Thalidomide_0.1uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8269,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
148,sciPlex3_MCF7.MK-0752_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8280,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
149,sciPlex3_MCF7.Nintedanib_1uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8254,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
150,sciPlex3_MCF7.Baricitinib_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8335,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
151,sciPlex3_MCF7.GSK-LSD1-2HCl_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8381,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
152,sciPlex3_MCF7.Cyclocytidine-HCl_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8287,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
153,sciPlex3_MCF7.Divalproex-Sodium_0.1uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8252,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
154,sciPlex3_MCF7.Sorafenib-Tosylate_0.1uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8287,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
155,sciPlex3_MCF7.Costunolide_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8257,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
156,sciPlex3_MCF7.Fedratinib_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8276,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
157,sciPlex3_MCF7.ENMD-2076_0.01uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,8311,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
158,sciPlex4_MCF7.Pracinostat_1uM_ACSS2.inhibitor_2.5uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,27986,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
159,sciPlex4_MCF7.Pracinostat_1uM_ACSS2.inhibitor_0.25uM.link.h5ad,PerturBase,1,0.0,0.0,1.0,MCF7,28237,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
160,PRJNA787633.FOXD2.link.h5ad,PerturBase,1,0.0,0.0,1.0,T cell,6548,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
161,PRJNA658075.CD3E.link.h5ad,PerturBase,1,0.0,0.0,1.0,T cell,1695,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,ATAC
162,PRJNA787633.CD27.link.h5ad,PerturBase,1,0.0,0.0,1.0,T cell,7486,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
163,PRJNA787633.FOXL2NB.link.h5ad,PerturBase,1,0.0,0.0,1.0,T cell,6551,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
164,PRJNA787633.BICDL2.link.h5ad,PerturBase,1,0.0,0.0,1.0,T cell,6906,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
165,PRJNA787633.EMP3.link.h5ad,PerturBase,1,0.0,0.0,1.0,T cell,7653,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
166,D2N.None.link.h5ad,PerturBase,1,0.0,0.0,1.0,T cell,6924,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
167,PRJNA787633.TRIM21.link.h5ad,PerturBase,1,0.0,0.0,1.0,T cell,7101,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
168,CRISPRi_perturb_host.LARGE.link.h5ad,PerturBase,1,0.0,0.0,1.0,human foreskin fibroblasts,1641,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
169,CRISPRi_perturb_host.TRAPPC11.link.h5ad,PerturBase,1,0.0,0.0,1.0,human foreskin fibroblasts,1466,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
170,CRISPRi_perturb_host.LAMTOR5.link.h5ad,PerturBase,1,0.0,0.0,1.0,human foreskin fibroblasts,1671,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
171,CRISPRi_perturb_host.UNC50.link.h5ad,PerturBase,1,0.0,0.0,1.0,human foreskin fibroblasts,1440,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
172,CRISPRi_perturb_host.LAMTOR3.link.h5ad,PerturBase,1,0.0,0.0,1.0,human foreskin fibroblasts,1396,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
173,unstimulated.LCK.link.h5ad,PerturBase,1,0.0,0.0,1.0,Jurkat cells,1189,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
174,stimulated.PTPN11.link.h5ad,PerturBase,1,0.0,0.0,1.0,Jurkat cells,1688,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
175,unstimulated.EGR3.link.h5ad,PerturBase,1,0.0,0.0,1.0,Jurkat cells,1077,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
176,stimulated.RELA.link.h5ad,PerturBase,1,0.0,0.0,1.0,Jurkat cells,1538,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
177,iPSC.PPP2R1A.link.h5ad,PerturBase,1,0.0,0.0,1.0,iPSC,6848,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
178,iPSC.MAT2A_PPP2R1A_UROD.link.h5ad,PerturBase,1,0.0,0.0,1.0,iPSC,1339,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
179,iPSC.HMGCS1.link.h5ad,PerturBase,1,0.0,0.0,1.0,iPSC,1665,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
180,RPE1_essential.ANAPC15.link.h5ad,PerturBase,1,0.0,0.0,1.0,RPE1,11708,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
181,RPE1_essential.TMEM214.link.h5ad,PerturBase,1,0.0,0.0,1.0,RPE1,11889,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
182,RPE1_essential.TARDBP.link.h5ad,PerturBase,1,0.0,0.0,1.0,RPE1,12828,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
183,day7neuron.MAP3K12.link.h5ad,PerturBase,1,0.0,0.0,1.0,iPSC derived neurons,1375,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
184,day7neuron.MAP3K12_MAT2A.link.h5ad,PerturBase,1,0.0,0.0,1.0,iPSC derived neurons,1169,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
185,expt10.AZD5591.link.h5ad,PerturBase,1,0.0,0.0,1.0,cancer cell lines,11417,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
186,expt10.Afatinib.link.h5ad,PerturBase,1,0.0,0.0,1.0,cancer cell lines,8418,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
187,pilot_14.NEUROG3.link.h5ad,PerturBase,1,0.0,0.0,1.0,hPSC,2639,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
188,pilot_14.None.link.h5ad,PerturBase,1,0.0,0.0,1.0,hPSC,18714,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
189,screen-repool-matrices.None.link.h5ad,PerturBase,1,0.0,0.0,1.0,Multiple teratoma cell types,30826,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
190,screen-repool-matrices.MYOG.link.h5ad,PerturBase,1,0.0,0.0,1.0,Multiple teratoma cell types,15556,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
191,15SE_71HS.None.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,3711,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
192,K562_GW.ABCA7.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,73627,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
193,K562_GW.ACTR1B.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,73449,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
194,K562_GW.AHCTF1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,73522,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
195,K562_GW.AHNAK.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,73454,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
196,K562_GW.ANKRD11.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,73489,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
197,K562_GW.AP2M1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,73503,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
198,K562_GW.ARGLU1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,73608,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
199,K562_GW.ASF1B.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,73593,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
200,K562_GW.BCAR1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,73473,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
201,K562_GW.BNIP3L.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,73508,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
202,K562_GW.BUB1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,73615,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
203,K562_GW.C1orf109.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,73508,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
